Timestamp,Title,Theme,Summary,last_price,previous price,T+1 return,T+3 return,T+5 return,T+10 return,previous T+1 return,previous T+3 return,previous T+5 return,previous T+10 return,volatility_weekly,volatility_monthly,volatility_annual,previous volatility_weekly,previous volatility_monthly,previous volatility_annual,T+3 return_normalized,volatility_annual_normalized,duration,duration_revised,duration_estimated
2020-07-02,Shipowners Line up for Total’s Mozambique LNG Project,Logistics Report,Some of the world’s biggest shipowners are lining up to move natural gas from Mozambique as French energy giant Total moves ahead with its $23 billion East Africa liquefaction project.,2.125,2.15,-0.011627906976744,0.0,0.0119047619047618,-0.0229885057471264,0.0,0.0117647058823529,0.0117647058823529,-0.0337078651685394,0.0136930639189998,0.0521273623246249,1.4614140585231523,0.0209165006511485,0.0567013899054308,1.4567268594459173,-2.2617074379448283,-9.476865173600663,2.2617074379448283,4.755741201899897,7.661126748574746
2020-07-03,(1) China Is Unlikely to Meet Purchase Targets for U.S. Energy (2) Companies Cancel Atlantic Coast Pipeline After Years of Delays ,(1) Economy (2) Business ,(1) Economic fallout from the coronavirus pandemic has cast doubt on whether China can meet its targets to buy U.S. goods under this year’s trade deal—with energy emerging as the biggest casualty. (2) Duke Energy and Dominion Energy are pulling the plug on the proposed $8 billion pipeline under the Appalachian Trail as companies continue to meet environmental opposition to new fossil fuel conduits in the U.S. ,2.125,2.125,0.0,-0.011627906976744,0.0,-0.011627906976744,-0.011627906976744,0.0,0.0119047619047618,-0.0229885057471264,0.0136930639189998,0.0467070403387881,1.4662180383306744,0.0136930639189998,0.0521273623246249,1.4614140585231523,-2.451917435173889,-9.469840937192824,2.451917435173889,4.951683991506211,7.720673018709805
2020-07-07,The World Can’t Take Much More Shale Gas,Gas Markets,"Natural-gas prices have bounced back from the 25-year low reached late last month, but analysts and traders don’t expect them to go much higher. At least until it is time to turn on the heat.",2.138,2.125,0.0061176470588235,0.0061176470588235,-0.0055813953488371,0.0061176470588235,0.0,-0.011627906976744,0.0,-0.011627906976744,0.0112383272549638,0.0348237056378758,1.4758772927101376,0.0136930639189998,0.0399776723168894,1.4711109455783595,-2.161634601755609,-9.455717462698079,2.161634601755609,4.649338234367994,7.621467071520315
2020-07-24,Shipyards’ Rebound Hopes Are Coming Up Empty,Shipping Matters,Orders for new oceangoing ships are at record lows as carriers sit on the sidelines amid faltering trade demand during the pandemic and uncertainty over future ship-power technology.,2.563,2.553,0.0039169604386997,0.0322190898107128,0.0406008932196508,0.1783908045977014,0.0261254019292604,0.0365408038976857,0.0344408427876823,0.1941066417212349,0.0449444101030751,0.170377605833667,1.511709594082579,0.0370135110400531,0.159724807978895,1.5094283699414734,-1.7346656413536294,-9.40332453725679,1.7346656413536294,4.164931741761958,7.462569992506074
2020-07-27,"Emerging and Growth Markets, July 25th 2020",Frontiers Blog,A weekly roundup of key news affecting emerging and growth markets from the Wall Street Journal and beyond.,2.643,2.563,0.0312134217713615,0.0622990353697747,0.0730816077953713,0.1491304347826088,0.0039169604386997,0.0322190898107128,0.0406008932196508,0.1783908045977014,0.065345237007112,0.1833384847711682,1.5137016549450897,0.0449444101030751,0.170377605833667,1.511709594082579,-1.242616094269831,-9.400411805106007,1.242616094269831,3.5250760194211854,7.294870766290462
2020-07-29,Total Takes $8 Billion Write-Down on Weak Oil Outlook,Earnings,"The French energy giant is reducing the value of its Canadian oil-sand assets and LNG assets in Australia, citing higher costs and lower demand.",2.675,2.68,-0.0018656716417911,0.0436987904799062,0.07516077170418,0.1888888888888888,0.0139992432841469,0.0497453975714845,0.0793395086588804,0.1911111111111112,0.0609360320296656,0.2046815761548745,1.5173457757503266,0.076330203717258,0.1963882815777182,1.515521823228956,-1.5468800117605426,-9.395083480037982,1.5468800117605426,3.9330395520011523,7.396608510594071
2020-07-30,Shell Swings to Historic Loss as Pandemic Devastates Oil Demand,Earnings,"Royal Dutch Shell swung to a heavy loss in the second quarter and warned that the outlook for oil-and-gas demand continued to be uncertain, illustrating the scale of the damage Covid-19 is wreaking on the industry.",2.7,2.675,0.0093457943925234,0.0215664018161181,0.0575793184488837,0.094003241491086,-0.0018656716417911,0.0436987904799062,0.07516077170418,0.1888888888888888,0.0538952688046202,0.2124976750530745,1.51912945683728,0.0609360320296656,0.2046815761548745,1.5173457757503266,-1.9089229481919467,-9.392475434597962,1.9089229481919467,4.369122278206398,7.517113269995973
2020-08-20,Islamist Attacks in Mozambique Threaten to Disrupt Total-Led Natural-Gas Project,Logistics Report,"Fighting between Islamic extremist rebels and Mozambique’s army over a key port is threatening to disrupt the East African nation’s burgeoning natural-gas developments, including a multibillion-dollar project led by French energy giant Total.",4.125,4.175,-0.0119760479041916,-0.0112655800575263,0.1301369863013699,0.3865546218487394,0.0,0.0774193548387096,0.1597222222222221,0.460811756473058,0.129987691723531,0.634281652173577,1.5220230151422676,0.2390173633851857,0.6166298380237313,1.5228436885739,-2.445990469776053,-9.388244559696641,2.445990469776053,4.945695572693545,7.692280230683453
2020-08-21,"(1) Today’s Logistics Report: Fighting for a Port; Strife on Docks; Accelerating Technology (2) Natural Gas Prices Are on Fire, but Producers Are Holding Back (3) Coronavirus Further Complicates Shell’s Giant Floating Gas Project ",(1) WSJ Logistics Report (2) Commodities (3) Business ,"(1) Today’s Top Supply Chain & Logistics News. (2) Natural gas prices have shot up 66% since late June, and speculators are betting they will keep climbing. But the companies that control the country’s spigots aren’t so sure. (3) Shell spent billions of dollars developing a floating gas terminal five football fields long. The pandemic is posing a new problem: How to get workers safely back on site to start it back up. ",3.979,4.125,-0.0353939393939394,-0.046946107784431,0.0268387096774194,0.2477265600501725,-0.0119760479041916,-0.0112655800575263,0.1301369863013699,0.3865546218487394,0.0844464327228394,0.633652387052544,1.52123312937944,0.129987691723531,0.634281652173577,1.5220230151422676,-3.0296546746617308,-9.389399507168443,3.0296546746617308,5.504229895872566,7.880055260539159
2020-08-24,Blackstone Nets $5 Billion From Cheniere Stake Sale,Pro PE Exits,Blackstone Group is selling a stake in liquefied natural gas exporter Cheniere Energy Partners to Brookfield Asset Management’s infrastructure arm in a deal that will provide Blackstone’s energy investing group with a gain of roughly $5 billion.,3.85,3.979,-0.03242020608193,-0.0778443113772454,-0.0771812080536912,0.1370348493797992,-0.0353939393939394,-0.046946107784431,0.0268387096774194,0.2477265600501725,0.142594530047997,0.6189317102097059,1.520477218102208,0.0844464327228394,0.633652387052544,1.52123312937944,-3.5350893355621436,-9.390504778157784,3.5350893355621436,5.945661725629994,8.03915235386167
2020-08-26,U.S.’s Fuel-Making Corridor Prepares for Hurricane Laura,U.S.,"Refineries, petrochemical facilities and ports along the Gulf Coast were closing as the hurricane strengthened to a Category 4 storm with 140-mile-an-hour winds barreling toward the Texas-Louisiana border.",3.908,3.85,0.015064935064935,-0.0178436793164111,-0.0639520958083832,0.0855555555555556,0.0,-0.0666666666666666,-0.0778443113772454,0.0845070422535212,0.1150447738908722,0.5790347551031947,1.5192846040658832,0.1513297723503381,0.6012666273303519,1.5198790871511227,-2.5535954105712806,-9.392248582934261,2.5535954105712806,5.0533112021438775,7.728468151420934
2020-08-27,America’s Energy Corridor Narrowly Averts Direct Hit From Laura,Business,"Hurricane Laura appeared to narrowly miss the heart of America’s fuel-making and chemicals infrastructure along the Gulf Coast, where companies and officials were assessing damage Thursday morning.",4.058,3.908,0.0383828045035823,0.0540259740259738,-0.0162424242424242,0.1117808219178082,0.015064935064935,-0.0178436793164111,-0.0639520958083832,0.0855555555555556,0.0895321171401697,0.5609360034784534,1.5189383407232906,0.1150447738908722,0.5790347551031947,1.5192846040658832,-1.3779473261439303,-9.39275487889619,1.3779473261439303,3.712071289918784,7.338495147181103
2020-08-31,Natural-Gas Prices Turn Lower,Gas Markets,Prices of natural gas were dragged down by cooler-than-expected weather and reduced demand for gas-powered cooling as the end of summer approaches.,4.294,4.226,0.016090866067203,0.0987717502558853,0.1153246753246752,0.0292425695110258,0.0413997042878264,0.0976623376623375,0.0620758984669513,0.0905806451612902,0.1931714264574588,0.5210835002992487,1.5185921344131306,0.16245861011225,0.545026832016038,1.5187291787157222,-0.6459932444914092,-9.393261091466993,0.6459932444914092,2.541639715796496,7.0849327223193885
2020-09-09,"NBA Bubble Works for Actors and Utility Workers, Too",Business,There are lessons in the successes of quarantine bubbles like the NBA’s that could shape how some companies ramp back up as U.S. coronavirus cases continue to climb.,4.613,4.613,0.0,-0.0105105105105104,0.0515158422612265,0.1803991811668372,-0.0107227107012652,0.0203494802034949,0.0742897065673033,0.1981818181818182,0.0577823502433291,0.3231080535737141,1.5193378877285042,0.1170991033255167,0.3342504906124482,1.518984137455066,-2.4336389970017276,-9.392170673147392,2.4336389970017276,4.933192675136182,7.68954149158099
2020-09-11,The New Geopolitics of Energy,The Saturday Essay,Power is shifting from longtime oil giants like Russia and Saudi Arabia to innovators like China—and maybe the U.S.,4.55,4.55,0.0,-0.0136570561456753,-0.024024024024024,0.0766682442025554,-0.0136570561456753,-0.0242333261848596,0.006414510064145,0.1212419911286348,0.0481736442429032,0.2826090265778067,1.5196441779442018,0.0463971981874241,0.3044374280825773,1.5194958339022506,-2.485110378544669,-9.391722824702837,2.485110378544669,4.985088142194348,7.706112250430664
2020-09-16,U.S. Gas Exporters Eye Europe’s Surging Prices,Commodities,"Natural-gas prices have surged in Europe, offering good news for exporters that invested in infrastructure for shipping it over the past decade, only to contend with a collapse in sales when the pandemic struck.",4.792,4.55,0.0531868131868131,0.0531868131868131,0.0388033817472359,0.0923182129017552,0.0,0.0,-0.0136570561456753,0.0596180717279926,0.1082256901093349,0.2949456447073585,1.516821922270944,0.0281744565101028,0.2782772854861657,1.5180466013200236,-1.391674369300599,-9.39584944301653,1.391674369300599,3.730515204768101,7.3442235165867364
2020-09-25,PE Daily: SEC Scrutinizes SPACs | Alaska Permanent Fund’s Stock Boost | Hastings’s Co-Investment Pool,Pro PE Newsletter,"This year, investors, including a number of private-equity folks, have been forming blank-check companies at breakneck speed. All the frenzy has attracted regulatory attention, as Dave Michaels and Alexander Osipovich reported yesterday for The Wall Street Journal. Comments by SEC Chairman Jay Clayton sparked a sharp, albeit temporary, selloff in SPAC shares yesterday. Specifically, Mr. Clayton said his agency is focused on the incentives and compensation for SPAC sponsors. We’ll see if his comments throw any cold water on this year’s SPAC fire.",4.938,4.924,0.0028432168968317,0.0395789473684209,0.02875,0.0852747252747252,0.0312041884816753,0.0258333333333333,0.0232751454696591,0.0821978021978022,0.0873945078346235,0.2025845267406677,1.4826533873917482,0.0671207866435909,0.2238684030927661,1.4862337151639475,-1.6142726515870454,-9.44580965857055,1.6142726515870454,4.017801204125268,7.436424648363484
2020-09-28,"CFTC Nominee Traded Stocks, Options While in Government",Financial Regulation,President Trump’s nominee to the agency that regulates the vast derivatives market traded extensively in stocks and options during his more than three years in government.,5.074,4.938,0.0275415147833131,0.0626178010471203,0.0570833333333333,0.1151648351648351,0.0028432168968317,0.0395789473684209,0.02875,0.0852747252747252,0.1323978851781977,0.204192707762344,1.480017619485433,0.0873945078346235,0.2025845267406677,1.4826533873917482,-1.2374017062698304,-9.449663600017423,1.2374017062698304,3.5176721084686537,7.309947094982033
2020-09-30,"(1) Shell to Cut Up to 9,000 Jobs (2) Oil Giant Total Pledges Renewable Power Push ",(1) Business (2) Business ,"(1) Royal Dutch Shell said it would cut up to 9,000 jobs in a broad restructuring, as the energy giant grapples with the ongoing fallout of the pandemic. (2) Total SA pledged to ramp up its spending on renewable energy and reduce its dependence on petroleum, the latest move by a major oil company toward cleaner power. ",5.163,5.198,-0.0067333589842247,0.0455650060753343,0.0812565445026178,0.0774207011686145,0.0244383129680725,0.0556458164094233,0.0943157894736843,0.1424175824175826,0.1257250969364074,0.2179405663816621,1.4755958508185738,0.1606773163818231,0.2174843946202226,1.4777227846041845,-1.5163523455223142,-9.456128978662056,1.5163523455223142,3.8940369098434524,7.406916134324854
2020-10-01,Pandemic Pain Persists for Big Oil Companies,Business,Major oil companies signaled they remain under extreme financial pressure and oil prices slid Thursday as demand for fossil fuels rebounds slowly after being crushed by the coronavirus pandemic.,5.163,5.163,0.0,0.017540402049665,0.0485377741673436,0.0729426433915212,-0.0067333589842247,0.0455650060753343,0.0812565445026178,0.0774207011686145,0.1051223097143125,0.2196463716294979,1.473498096253833,0.1257250969364074,0.2179405663816621,1.4755958508185738,-1.9747804929721742,-9.459196253000988,1.9747804929721742,4.443850237094151,7.561076889561818
2020-10-08,Russia’s Siberian Waters See Record Ship Traffic as Ice Melt Accelerates,Logistics Report,"The Arctic has gone through its warmest summer on record, and with the ice melting, more ships than ever are sailing along Russia’s Siberian coast, underscoring its role as a growing energy transport corridor and potential as a new ocean trade route.",5.388,5.286,0.0192962542565267,0.0435793143521208,0.0435793143521208,0.0942323314378552,0.0181047765793527,0.033835321728926,0.0238233585124925,0.1070157068062824,0.1092121788065736,0.2640977993426772,1.4630142694426826,0.0640101554417443,0.2507140374411059,1.4643547358431,-1.5488344093989532,-9.474525392783185,1.5488344093989532,3.9355233570631403,7.424068898583221
2020-10-29,"Shell Tries to Woo Investors With Dividend Raise, Promise of Future Payouts",Business,"Shell reported a small profit, raised its dividend and said it planned to increase shareholder payouts, offering an upbeat assessment of its ability to weather the pandemic-inspired demand shock that has kept oil prices weak.",7.176,7.299,-0.0168516235100698,-0.0419225634178905,0.0501975706132007,0.2727917701312523,-0.0097680097680097,-0.0112435654294228,0.0802131123279563,0.3061918396564067,0.1159064277760403,0.8866775894415242,1.490018421607814,0.2563347420850294,0.8808258408468339,1.4822196515615844,-2.9474792356983137,-9.435040724570356,2.9474792356983137,5.429069198028621,7.868455998564353
2020-11-03,French Power Company Drops U.S. LNG Deal,Business,Engie’s decision to halt negotiations with LNG exporter NextDecade follows reports of pressure from the French government over methane concerns.,6.535,6.8,-0.038970588235294,-0.0893255295429208,-0.1134174467507801,-0.033427007839077,-0.0197491711114314,-0.0683655295245925,-0.0921228304405874,0.0282776349614395,0.3032198872102215,0.7944473940441751,1.506960006372985,0.2418724870666138,0.8376988292759144,1.5027968087284014,-3.722899788453371,-9.410269243156618,3.722899788453371,6.101557004940109,8.103446498746687
2020-11-04,Cold Weather Thaws Natural-Gas Prices,Commodities,Winter’s approach and a lot of working from home have lifted natural-gas prices to more than double their summer lows.,6.628,6.535,0.0142310635042079,-0.0445437509009658,-0.0919304014248527,-0.0190913127127422,-0.038970588235294,-0.0893255295429208,-0.1134174467507801,-0.033427007839077,0.2543613571275549,0.7459356253335043,1.5117825480909717,0.3032198872102215,0.7944473940441751,1.506960006372985,-2.9903567771930772,-9.403217866075316,2.9903567771930772,5.468415471773406,7.871967556865435
2020-11-19,Natural Gas Heads Into Winter Looking Bloated,Heard on the Street,"Oil is the commodity with a cartel, but in the U.S., natural-gas producers are the ones showing cartel-like discipline this year. That firmness will be key as the country enters the winter with high levels of natural gas in storage.",6.401,6.479,-0.0120388948911869,-0.0457662492546213,-0.0586764705882353,-0.0416229974547088,-0.0348577387159243,-0.0472058823529411,-0.0541605839416057,-0.0224803862401931,0.1707591871606309,0.3022161950827873,1.5841092717711285,0.1314096647882663,0.283519647423387,1.5814966166641995,-3.010354478320753,-9.297463881652154,3.010354478320753,5.486669735204365,7.844685576864413
2020-11-26,U.K.’s Centrica Seeks to Sell Liquefied Natural Gas Portfolio,Gas Markets,"The energy supplier is trying to sell its portfolio of LNG supply contracts and other assets, according to people familiar with the matter, as it seeks to simplify its operations amid volatile LNG prices.",7.138,7.124,0.0019651880965749,0.0738679103354895,0.1151382596469301,0.0497058823529412,0.069188053429386,0.1444176706827309,0.0995524000617378,0.04,0.3820278785635528,0.2360280653183399,1.613827304898953,0.3392123228890114,0.251204593146542,1.6049426091838612,-1.0533717462050394,-9.254011057404439,1.0533717462050394,3.24556889651882,7.17892150800156
2020-12-09,"Natural Gas, Propane Are Early Winners in Quest for Clean Ship Fuels",Logistics Report,Natural gas and propane are emerging as the leading choices for fuel sources to power vessels for shipping companies moving to slash carbon emissions in their operations.,9.175,8.914,0.0292797846084811,0.1372087258304413,0.1335557202866322,0.2879000561482314,0.0703650336215178,0.1004938271604938,0.1345297187221585,0.3378358096953324,0.5004458012611234,0.8511940520731298,1.7814799812890814,0.358481798700956,0.74694608717216,1.753602363540591,-0.017238900983842953,-9.008874299850367,0.017238900983842953,0.41519755519322304,6.717928698949629
2020-12-21,Shell Signals Another Poor Quarter for Oil Majors,Business,"Shell said it would write down the value of its assets by up to $4.5 billion and warned of another set of poor earnings for the fourth quarter, showing how the oil-and-gas industry continues to struggle amid the fallout of the pandemic.",11.402,11.112,0.0260979121670266,-0.0593185380744164,-0.0664046507819536,0.3691162343900096,-0.0158533345142148,-0.1041599484037407,-0.0101549973276323,0.3772930094199307,0.5632286391866941,1.9787609230211296,2.2061031267951328,0.5845671047878982,2.012999649894504,2.1600158603098496,-3.2320436287427725,-8.388002964462052,3.2320436287427725,5.685106532636634,7.622350881848993
2020-12-24,"Gas Is Cleaner Than Oil, But It Still Has a Transition Problem",Heard on the Street,"As a relatively clean fossil fuel, natural gas will play a useful role for years to come. It is less certain that it will be a profitable one.",11.811,11.575,0.0203887688984882,0.0358708998421331,0.046054379594367,0.1756918176388613,0.0006916227198061,0.0416666666666665,-0.0450457883012953,0.2615803814713895,0.2582465875865231,1.8580405346952948,2.348358996978218,0.1954361788412694,1.8971136095706975,2.2999357485650487,-1.674929114621282,-8.180000661662143,1.674929114621282,4.092589784746673,7.019590364217639
2021-01-11,"(1) Cold Snap Sparks Record Rise in Natural Gas Prices in Asia (2) Emerging and Growth Markets, January 9th 2021 ",(1) U.S. (2) Frontiers Blog ,"(1) A blast of cold weather in northeast Asia and a shortage of ships for transporting gas have sparked a scramble for cargoes of liquefied natural gas, igniting a steep rise in prices. (2) A weekly roundup of key news affecting emerging and growth markets from the Wall Street Journal and beyond. ",28.221,21.453,0.3154803523982661,0.4126745757621264,0.7130630083768361,1.3893827787655575,0.0361265394832166,0.1703764320785599,0.4210107968470558,0.853390928725702,3.804378556348042,4.654488305976957,3.675546384338512,1.9972728156164927,3.5959118520368327,3.3629085380623915,4.488847934505975,-6.239426733411282,4.488847934505975,6.699886517326972,7.324027125809016
2021-01-15,(1) Australia Considers Outback Quarantine Camps (2) Record Liquefied Natural Gas Prices in Asia Won’t Last ,(1) World (2) Heard on the Street ,"(1) Aggressive quarantine programs have kept the coronavirus at bay in Australia, but as contagious new Covid-19 strains threaten that success, one leader wants to house returned travelers far from cities, in Outback camps where temperatures can top 100 degrees. (2) A cold snap and a supply crunch have created a perfect storm for liquefied natural gas prices in Asia, but investors in the sector should be aware that the pendulum is likely to swing the other way soon. ",26.99,32.5,-0.1695384615384616,-0.1693851172524159,0.2580991003589241,0.7877724051135986,0.0,0.1516246766592253,0.5696691620381551,1.3999409245310883,2.714846772840305,7.798646912247366,4.950068348449281,4.830425478154211,7.634599619339547,4.753782245454391,-5.032519308702305,-4.37585862080609,5.032519308702305,7.094025168197746,6.858709036512773
2021-01-28,Ship Operators Seek Calmer U.S. Trade Waters Under Biden,Shipping Matters,"Carrier executives say sanctions, trade turmoil under Trump undercut planning and fueled uncertainty in maritime operations.",8.477,8.617,-0.016246953696182,-0.0448450704225351,-0.0554874651810584,-0.7391692307692308,-0.0269873532068652,-0.0290704225352111,-0.0417037366548043,-0.7348615384615385,0.1831693205751692,8.94392911021615,4.99285958638422,0.1329089914188488,8.784781666528309,4.989669388664009,-2.9952857799342754,-4.313290545276618,2.9952857799342754,5.472920408643155,6.0450708536835585
2021-02-01,Wintry Weather Lifts Natural-Gas Prices,Gas Markets,"Natural-gas futures are 57% higher than a year ago, when the weather was uncommonly warm, yet still about 15% below the price to start this heating season.",8.738,8.756,-0.0020557332115122,0.0140420099802713,-0.0154366197183098,-0.0922501558279659,0.0329125870001179,-0.0112917795844624,-0.0134084507042253,-0.675583549462764,0.1456938571112926,9.262628809206552,5.000048601488652,0.1683766610904479,9.0976878760747,4.996602265947607,-2.032007399513172,-4.30277898118678,2.032007399513172,4.50777927533411,5.627959834922399
2021-02-10,Americans Heating Outdoor Spaces Have Fired Up Propane Prices,Business,"Propane prices have risen more than 70% this winter thanks to an explosion in patio heating and booming exports to Asia. Prices are up more than fourfold from the March bottom, when cold-weather outdoor dining hadn’t been contemplated.",7.05,7.236,-0.0257048092868987,-0.0591218470572535,-0.155688622754491,-0.1818498317279796,-0.0497701904136572,-0.0758620689655172,-0.1436686390532544,-0.1829268292682927,0.3078696152592663,8.065893418173395,4.999257964055464,0.4197185962045335,9.182927976102471,5.001283511353913,-3.2288261453294327,-4.303935027728629,3.2288261453294327,5.682276080347938,6.137084475978012
2021-02-11,"Shell Hits Its Own Peak Oil, Plans to Reduce Output",Earnings,"The company said it would start reducing oil production, calling an end to a decades-old strategy centered on pumping more hydrocarbons as it and other energy giants seek to capitalize on a shift to low-carbon power.",6.9,7.05,-0.0212765957446807,-0.0938936309914642,-0.1187739463601532,-0.1860327946207384,-0.0257048092868987,-0.0591218470572535,-0.155688622754491,-0.1818498317279796,0.297734277502402,6.538045759064282,4.997000010591016,0.3078696152592663,8.065893418173395,4.999257964055464,-3.797625064946149,-4.30723654013452,3.797625064946149,6.162487375196926,6.365870563041895
2021-02-15,Oil Prices Rally as Cold Blast Hits Texas,Oil Markets,Frigid temperatures across swaths of the country injected new momentum into the rally in energy markets in part by threatening oil-and-gas production in Texas.,6.9,6.9,0.0,-0.0464344941956881,-0.0791405311624182,-0.211968935587026,-0.0212765957446807,-0.0938936309914642,-0.1187739463601532,-0.1860327946207384,0.2992243305613201,4.160851614410453,4.994686862974161,0.297734277502402,6.538045759064282,4.997000010591016,-3.021285669002178,-4.310618755788628,3.021285669002178,5.496622298286629,6.054710738256125
