Timestamp,Title,Theme,Summary,last_price,previous price,T+1 return,T+3 return,T+5 return,T+10 return,previous T+1 return,previous T+3 return,previous T+5 return,previous T+10 return,volatility_weekly,volatility_monthly,volatility_annual,previous volatility_weekly,previous volatility_monthly,previous volatility_annual
2020-07-02,Shipowners Line up for Total’s Mozambique LNG Project,Logistics Report,Some of the world’s biggest shipowners are lining up to move natural gas from Mozambique as French energy giant Total moves ahead with its $23 billion East Africa liquefaction project.,2.125,2.15,-0.011627906976744096,0.0,0.011904761904761862,-0.02298850574712641,0.0,0.0117647058823529,0.0117647058823529,-0.03370786516853941,0.013693063918999885,0.052127362324624976,1.4614140585231525,0.020916500651148546,0.05670138990543089,1.4567268594459173
2020-07-03,(1) China Is Unlikely to Meet Purchase Targets for U.S. Energy (2) Companies Cancel Atlantic Coast Pipeline After Years of Delays ,(1) Economy (2) Business ,(1) Economic fallout from the coronavirus pandemic has cast doubt on whether China can meet its targets to buy U.S. goods under this year’s trade deal—with energy emerging as the biggest casualty. (2) Duke Energy and Dominion Energy are pulling the plug on the proposed $8 billion pipeline under the Appalachian Trail as companies continue to meet environmental opposition to new fossil fuel conduits in the U.S. ,2.125,2.125,0.0,-0.011627906976744096,0.0,-0.011627906976744096,-0.011627906976744096,0.0,0.011904761904761862,-0.02298850574712641,0.013693063918999885,0.04670704033878815,1.4662180383306744,0.013693063918999885,0.052127362324624976,1.4614140585231525
2020-07-07,The World Can’t Take Much More Shale Gas,Gas Markets,"Natural-gas prices have bounced back from the 25-year low reached late last month, but analysts and traders don’t expect them to go much higher. At least until it is time to turn on the heat.",2.138,2.125,0.006117647058823561,0.006117647058823561,-0.00558139534883717,0.006117647058823561,0.0,-0.011627906976744096,0.0,-0.011627906976744096,0.011238327254963888,0.034823705637875825,1.4758772927101376,0.013693063918999885,0.03997767231688941,1.4711109455783595
2020-07-24,Shipyards’ Rebound Hopes Are Coming Up Empty,Shipping Matters,Orders for new oceangoing ships are at record lows as carriers sit on the sidelines amid faltering trade demand during the pandemic and uncertainty over future ship-power technology.,2.563,2.553,0.0039169604386997126,0.032219089810712864,0.04060089321965088,0.1783908045977014,0.026125401929260494,0.03654080389768577,0.034440842787682335,0.19410664172123493,0.04494441010307513,0.17037760583366707,1.5117095940825793,0.03701351104005317,0.159724807978895,1.5094283699414734
2020-07-27,"Emerging and Growth Markets, July 25th 2020",Frontiers Blog,A weekly roundup of key news affecting emerging and growth markets from the Wall Street Journal and beyond.,2.643,2.563,0.03121342177136155,0.06229903536977477,0.07308160779537132,0.1491304347826088,0.0039169604386997126,0.032219089810712864,0.04060089321965088,0.1783908045977014,0.065345237007112,0.18333848477116824,1.5137016549450897,0.04494441010307513,0.17037760583366707,1.5117095940825793
2020-07-29,Total Takes $8 Billion Write-Down on Weak Oil Outlook,Earnings,"The French energy giant is reducing the value of its Canadian oil-sand assets and LNG assets in Australia, citing higher costs and lower demand.",2.675,2.68,-0.001865671641791189,0.04369879047990621,0.07516077170418001,0.18888888888888888,0.013999243284146923,0.04974539757148455,0.0793395086588804,0.19111111111111123,0.060936032029665625,0.2046815761548745,1.5173457757503266,0.07633020371725802,0.19638828157771826,1.515521823228956
2020-07-30,Shell Swings to Historic Loss as Pandemic Devastates Oil Demand,Earnings,"Royal Dutch Shell swung to a heavy loss in the second quarter and warned that the outlook for oil-and-gas demand continued to be uncertain, illustrating the scale of the damage Covid-19 is wreaking on the industry.",2.7,2.675,0.009345794392523477,0.02156640181611813,0.057579318448883754,0.09400324149108608,-0.001865671641791189,0.04369879047990621,0.07516077170418001,0.18888888888888888,0.0538952688046202,0.21249767505307457,1.51912945683728,0.060936032029665625,0.2046815761548745,1.5173457757503266
2020-08-20,Islamist Attacks in Mozambique Threaten to Disrupt Total-Led Natural-Gas Project,Logistics Report,"Fighting between Islamic extremist rebels and Mozambique’s army over a key port is threatening to disrupt the East African nation’s burgeoning natural-gas developments, including a multibillion-dollar project led by French energy giant Total.",4.125,4.175,-0.0119760479041916,-0.011265580057526314,0.13013698630136994,0.38655462184873945,0.0,0.07741935483870965,0.1597222222222221,0.46081175647305805,0.12998769172353108,0.634281652173577,1.5220230151422676,0.23901736338518578,0.6166298380237313,1.5228436885739
2020-08-21,"(1) Today’s Logistics Report: Fighting for a Port; Strife on Docks; Accelerating Technology (2) Natural Gas Prices Are on Fire, but Producers Are Holding Back (3) Coronavirus Further Complicates Shell’s Giant Floating Gas Project ",(1) WSJ Logistics Report (2) Commodities (3) Business ,"(1) Today’s Top Supply Chain & Logistics News. (2) Natural gas prices have shot up 66% since late June, and speculators are betting they will keep climbing. But the companies that control the country’s spigots aren’t so sure. (3) Shell spent billions of dollars developing a floating gas terminal five football fields long. The pandemic is posing a new problem: How to get workers safely back on site to start it back up. ",3.979,4.125,-0.03539393939393942,-0.04694610778443109,0.026838709677419414,0.24772656005017257,-0.0119760479041916,-0.011265580057526314,0.13013698630136994,0.38655462184873945,0.08444643272283942,0.633652387052544,1.52123312937944,0.12998769172353108,0.634281652173577,1.5220230151422676
2020-08-24,Blackstone Nets $5 Billion From Cheniere Stake Sale,Pro PE Exits,Blackstone Group is selling a stake in liquefied natural gas exporter Cheniere Energy Partners to Brookfield Asset Management’s infrastructure arm in a deal that will provide Blackstone’s energy investing group with a gain of roughly $5 billion.,3.85,3.979,-0.03242020608193008,-0.07784431137724546,-0.07718120805369122,0.13703484937979926,-0.03539393939393942,-0.04694610778443109,0.026838709677419414,0.24772656005017257,0.14259453004799708,0.6189317102097059,1.520477218102208,0.08444643272283942,0.633652387052544,1.52123312937944
2020-08-26,U.S.’s Fuel-Making Corridor Prepares for Hurricane Laura,U.S.,"Refineries, petrochemical facilities and ports along the Gulf Coast were closing as the hurricane strengthened to a Category 4 storm with 140-mile-an-hour winds barreling toward the Texas-Louisiana border.",3.908,3.85,0.015064935064935003,-0.017843679316411176,-0.06395209580838324,0.0855555555555556,0.0,-0.06666666666666665,-0.07784431137724546,0.08450704225352124,0.11504477389087221,0.5790347551031947,1.5192846040658832,0.1513297723503381,0.6012666273303519,1.5198790871511227
2020-08-27,America’s Energy Corridor Narrowly Averts Direct Hit From Laura,Business,"Hurricane Laura appeared to narrowly miss the heart of America’s fuel-making and chemicals infrastructure along the Gulf Coast, where companies and officials were assessing damage Thursday morning.",4.058,3.908,0.038382804503582335,0.054025974025973866,-0.01624242424242428,0.11178082191780825,0.015064935064935003,-0.017843679316411176,-0.06395209580838324,0.0855555555555556,0.08953211714016977,0.5609360034784534,1.5189383407232906,0.11504477389087221,0.5790347551031947,1.5192846040658832
2020-08-31,Natural-Gas Prices Turn Lower,Gas Markets,Prices of natural gas were dragged down by cooler-than-expected weather and reduced demand for gas-powered cooling as the end of summer approaches.,4.294,4.226,0.016090866067203002,0.09877175025588536,0.11532467532467527,0.029242569511025884,0.041399704287826466,0.09766233766233756,0.062075898466951385,0.09058064516129027,0.19317142645745886,0.5210835002992487,1.5185921344131306,0.16245861011225002,0.545026832016038,1.5187291787157222
2020-09-09,"NBA Bubble Works for Actors and Utility Workers, Too",Business,There are lessons in the successes of quarantine bubbles like the NBA’s that could shape how some companies ramp back up as U.S. coronavirus cases continue to climb.,4.613,4.613,0.0,-0.01051051051051044,0.05151584226122652,0.18039918116683729,-0.010722710701265292,0.02034948020349492,0.07428970656730338,0.19818181818181824,0.0577823502433291,0.3231080535737141,1.5193378877285042,0.11709910332551673,0.33425049061244827,1.518984137455066
2020-09-11,The New Geopolitics of Energy,The Saturday Essay,Power is shifting from longtime oil giants like Russia and Saudi Arabia to innovators like China—and maybe the U.S.,4.55,4.55,0.0,-0.013657056145675361,-0.024024024024024038,0.07666824420255547,-0.013657056145675361,-0.024233326184859627,0.0064145100641450625,0.12124199112863487,0.048173644242903296,0.2826090265778067,1.5196441779442018,0.046397198187424195,0.30443742808257734,1.5194958339022506
2020-09-16,U.S. Gas Exporters Eye Europe’s Surging Prices,Commodities,"Natural-gas prices have surged in Europe, offering good news for exporters that invested in infrastructure for shipping it over the past decade, only to contend with a collapse in sales when the pandemic struck.",4.792,4.55,0.053186813186813175,0.053186813186813175,0.038803381747235965,0.09231821290175524,0.0,0.0,-0.013657056145675361,0.059618071727992605,0.10822569010933498,0.2949456447073585,1.516821922270944,0.028174456510102808,0.27827728548616576,1.5180466013200236
2020-09-25,PE Daily: SEC Scrutinizes SPACs | Alaska Permanent Fund’s Stock Boost | Hastings’s Co-Investment Pool,Pro PE Newsletter,"This year, investors, including a number of private-equity folks, have been forming blank-check companies at breakneck speed. All the frenzy has attracted regulatory attention, as Dave Michaels and Alexander Osipovich reported yesterday for The Wall Street Journal. Comments by SEC Chairman Jay Clayton sparked a sharp, albeit temporary, selloff in SPAC shares yesterday. Specifically, Mr. Clayton said his agency is focused on the incentives and compensation for SPAC sponsors. We’ll see if his comments throw any cold water on this year’s SPAC fire.",4.938,4.924,0.0028432168968317573,0.039578947368420936,0.028750000000000053,0.08527472527472524,0.031204188481675388,0.025833333333333375,0.023275145469659142,0.08219780219780226,0.0873945078346235,0.20258452674066776,1.4826533873917482,0.06712078664359097,0.22386840309276618,1.4862337151639475
2020-09-28,"CFTC Nominee Traded Stocks, Options While in Government",Financial Regulation,President Trump’s nominee to the agency that regulates the vast derivatives market traded extensively in stocks and options during his more than three years in government.,5.074,4.938,0.027541514783313126,0.06261780104712034,0.057083333333333375,0.11516483516483511,0.0028432168968317573,0.039578947368420936,0.028750000000000053,0.08527472527472524,0.13239788517819778,0.20419270776234402,1.4800176194854333,0.0873945078346235,0.20258452674066776,1.4826533873917482
2020-09-30,"(1) Shell to Cut Up to 9,000 Jobs (2) Oil Giant Total Pledges Renewable Power Push ",(1) Business (2) Business ,"(1) Royal Dutch Shell said it would cut up to 9,000 jobs in a broad restructuring, as the energy giant grapples with the ongoing fallout of the pandemic. (2) Total SA pledged to ramp up its spending on renewable energy and reduce its dependence on petroleum, the latest move by a major oil company toward cleaner power. ",5.163,5.198,-0.00673335898422478,0.04556500607533431,0.08125654450261788,0.07742070116861455,0.02443831296807253,0.05564581640942334,0.09431578947368435,0.14241758241758262,0.12572509693640743,0.21794056638166218,1.4755958508185738,0.1606773163818231,0.21748439462022262,1.4777227846041843
2020-10-01,Pandemic Pain Persists for Big Oil Companies,Business,Major oil companies signaled they remain under extreme financial pressure and oil prices slid Thursday as demand for fossil fuels rebounds slowly after being crushed by the coronavirus pandemic.,5.163,5.163,0.0,0.017540402049665005,0.04853777416734362,0.07294264339152123,-0.00673335898422478,0.04556500607533431,0.08125654450261788,0.07742070116861455,0.10512230971431256,0.2196463716294979,1.4734980962538333,0.12572509693640743,0.21794056638166218,1.4755958508185738
2020-10-08,Russia’s Siberian Waters See Record Ship Traffic as Ice Melt Accelerates,Logistics Report,"The Arctic has gone through its warmest summer on record, and with the ice melting, more ships than ever are sailing along Russia’s Siberian coast, underscoring its role as a growing energy transport corridor and potential as a new ocean trade route.",5.388,5.286,0.0192962542565267,0.04357931435212081,0.04357931435212081,0.09423233143785525,0.01810477657935272,0.033835321728926004,0.02382335851249251,0.10701570680628247,0.10921217880657365,0.2640977993426772,1.4630142694426826,0.06401015544174433,0.2507140374411059,1.4643547358431
2020-10-29,"Shell Tries to Woo Investors With Dividend Raise, Promise of Future Payouts",Business,"Shell reported a small profit, raised its dividend and said it planned to increase shareholder payouts, offering an upbeat assessment of its ability to weather the pandemic-inspired demand shock that has kept oil prices weak.",7.176,7.299,-0.016851623510069857,-0.04192256341789058,0.05019757061320074,0.27279177013125233,-0.009768009768009733,-0.011243565429422842,0.08021311232795636,0.30619183965640673,0.11590642777604035,0.8866775894415242,1.490018421607814,0.25633474208502943,0.8808258408468339,1.4822196515615844
2020-11-03,French Power Company Drops U.S. LNG Deal,Business,Engie’s decision to halt negotiations with LNG exporter NextDecade follows reports of pressure from the French government over methane concerns.,6.535,6.8,-0.03897058823529409,-0.08932552954292083,-0.11341744675078014,-0.03342700783907704,-0.019749171111431485,-0.06836552952459252,-0.09212283044058744,0.028277634961439535,0.3032198872102215,0.7944473940441751,1.506960006372985,0.24187248706661388,0.8376988292759144,1.5027968087284014
2020-11-04,Cold Weather Thaws Natural-Gas Prices,Commodities,Winter’s approach and a lot of working from home have lifted natural-gas prices to more than double their summer lows.,6.628,6.535,0.014231063504207997,-0.04454375090096585,-0.09193040142485276,-0.019091312712742226,-0.03897058823529409,-0.08932552954292083,-0.11341744675078014,-0.03342700783907704,0.2543613571275549,0.7459356253335043,1.5117825480909715,0.3032198872102215,0.7944473940441751,1.506960006372985
2020-11-19,Natural Gas Heads Into Winter Looking Bloated,Heard on the Street,"Oil is the commodity with a cartel, but in the U.S., natural-gas producers are the ones showing cartel-like discipline this year. That firmness will be key as the country enters the winter with high levels of natural gas in storage.",6.401,6.479,-0.012038894891186924,-0.04576624925462136,-0.05867647058823533,-0.04162299745470888,-0.03485773871592435,-0.0472058823529411,-0.05416058394160572,-0.022480386240193106,0.17075918716063096,0.3022161950827873,1.5841092717711285,0.1314096647882663,0.28351964742338703,1.5814966166641997
2020-11-26,U.K.’s Centrica Seeks to Sell Liquefied Natural Gas Portfolio,Gas Markets,"The energy supplier is trying to sell its portfolio of LNG supply contracts and other assets, according to people familiar with the matter, as it seeks to simplify its operations amid volatile LNG prices.",7.138,7.124,0.001965188096574977,0.07386791033548956,0.11513825964693014,0.049705882352941266,0.06918805342938605,0.14441767068273093,0.09955240006173782,0.040000000000000036,0.3820278785635528,0.23602806531833995,1.613827304898953,0.33921232288901143,0.25120459314654203,1.6049426091838612
2020-12-09,"Natural Gas, Propane Are Early Winners in Quest for Clean Ship Fuels",Logistics Report,Natural gas and propane are emerging as the leading choices for fuel sources to power vessels for shipping companies moving to slash carbon emissions in their operations.,9.175,8.914,0.02927978460848113,0.1372087258304413,0.1335557202866322,0.28790005614823144,0.0703650336215178,0.10049382716049382,0.13452971872215858,0.33783580969533245,0.5004458012611234,0.8511940520731298,1.7814799812890814,0.358481798700956,0.74694608717216,1.753602363540591
2020-12-21,Shell Signals Another Poor Quarter for Oil Majors,Business,"Shell said it would write down the value of its assets by up to $4.5 billion and warned of another set of poor earnings for the fourth quarter, showing how the oil-and-gas industry continues to struggle amid the fallout of the pandemic.",11.402,11.112,0.026097912167026616,-0.05931853807441645,-0.06640465078195368,0.3691162343900096,-0.01585333451421489,-0.10415994840374077,-0.010154997327632365,0.3772930094199307,0.5632286391866941,1.9787609230211298,2.2061031267951328,0.5845671047878982,2.012999649894504,2.1600158603098496
2020-12-24,"Gas Is Cleaner Than Oil, But It Still Has a Transition Problem",Heard on the Street,"As a relatively clean fossil fuel, natural gas will play a useful role for years to come. It is less certain that it will be a profitable one.",11.811,11.575,0.020388768898488285,0.0358708998421331,0.04605437959436709,0.17569181763886133,0.000691622719806162,0.04166666666666652,-0.04504578830129535,0.2615803814713895,0.2582465875865231,1.8580405346952948,2.348358996978218,0.19543617884126946,1.8971136095706977,2.2999357485650487
2021-01-08,Opinion: Biden’s First Fracking Test,Review & Outlook,Will he allow a proposed port for LNG to go through as planned?,21.453,20.705,0.036126539483216646,0.1703764320785599,0.4210107968470558,0.853390928725702,0.03644190819442339,0.2568289425761805,0.5289469797666517,0.7900060516987981,1.9972728156164932,3.5959118520368327,3.3629085380623915,2.3464100877724974,3.262606768915196,3.1912362494470883
2021-01-11,"(1) Cold Snap Sparks Record Rise in Natural Gas Prices in Asia (2) Emerging and Growth Markets, January 9th 2021 ",(1) U.S. (2) Frontiers Blog ,"(1) A blast of cold weather in northeast Asia and a shortage of ships for transporting gas have sparked a scramble for cargoes of liquefied natural gas, igniting a steep rise in prices. (2) A weekly roundup of key news affecting emerging and growth markets from the Wall Street Journal and beyond. ",28.221,21.453,0.3154803523982661,0.4126745757621264,0.7130630083768361,1.3893827787655577,0.036126539483216646,0.1703764320785599,0.4210107968470558,0.853390928725702,3.804378556348042,4.654488305976957,3.6755463843385114,1.9972728156164932,3.5959118520368327,3.3629085380623915
2021-01-15,(1) Australia Considers Outback Quarantine Camps (2) Record Liquefied Natural Gas Prices in Asia Won’t Last ,(1) World (2) Heard on the Street ,"(1) Aggressive quarantine programs have kept the coronavirus at bay in Australia, but as contagious new Covid-19 strains threaten that success, one leader wants to house returned travelers far from cities, in Outback camps where temperatures can top 100 degrees. (2) A cold snap and a supply crunch have created a perfect storm for liquefied natural gas prices in Asia, but investors in the sector should be aware that the pendulum is likely to swing the other way soon. ",26.99,32.5,-0.16953846153846164,-0.1693851172524159,0.25809910035892414,0.7877724051135986,0.0,0.1516246766592253,0.5696691620381551,1.3999409245310885,2.714846772840305,7.798646912247366,4.950068348449281,4.830425478154211,7.634599619339547,4.753782245454391
2021-01-21,Opinion: Biden Would Be Right to Ban LNG Terminal,Letters,"Blocking this project from moving forward should, indeed, be an easy call.",8.975,8.992,-0.0018905693950179714,-0.06762933721171827,-0.7238461538461538,-0.5665298237140788,0.03761827832910236,-0.6668395702111893,-0.723323076923077,-0.5498823647194273,8.024011166492743,8.267960695474144,4.97247649655803,11.482379770761833,8.153903518590147,4.96743851238844
2021-01-28,(1) Ship Operators Seek Calmer U.S. Trade Waters Under Biden (2) Opinion: Insurance Rates Show LNG Shipment Is Safe ,(1) Shipping Matters (2) Letters ,"(1) Carrier executives say sanctions, trade turmoil under Trump undercut planning and fueled uncertainty in maritime operations. (2) Claiming that LNG poses an unreasonable safety risk is wrong—nothing could be further from the truth. ",8.477,8.617,-0.01624695369618201,-0.04484507042253516,-0.055487465181058404,-0.7391692307692308,-0.026987353206865294,-0.029070422535211193,-0.04170373665480431,-0.7348615384615385,0.18316932057516927,8.94392911021615,4.99285958638422,0.1329089914188488,8.784781666528309,4.989669388664009
2021-01-29,Opinion: Will Biden Choose Paris Over Bismarck and Pierre?,Commentary,"To hold his climate vows, he’ll have to downsize the fossil fuels industry aggressively—costing jobs.",8.756,8.477,0.0329125870001179,-0.01129177958446248,-0.013408450704225361,-0.675583549462764,-0.01624695369618201,-0.04484507042253516,-0.055487465181058404,-0.7391692307692308,0.1683766610904479,9.0976878760747,4.996602265947607,0.18316932057516927,8.94392911021615,4.99285958638422
2021-02-01,Wintry Weather Lifts Natural-Gas Prices,Gas Markets,"Natural-gas futures are 57% higher than a year ago, when the weather was uncommonly warm, yet still about 15% below the price to start this heating season.",8.738,8.756,-0.0020557332115122007,0.014042009980271386,-0.015436619718309896,-0.09225015582796592,0.0329125870001179,-0.01129177958446248,-0.013408450704225361,-0.675583549462764,0.1456938571112926,9.262628809206552,5.000048601488652,0.1683766610904479,9.0976878760747,4.996602265947607
2021-02-10,Americans Heating Outdoor Spaces Have Fired Up Propane Prices,Business,"Propane prices have risen more than 70% this winter thanks to an explosion in patio heating and booming exports to Asia. Prices are up more than fourfold from the March bottom, when cold-weather outdoor dining hadn’t been contemplated.",7.05,7.236,-0.025704809286898778,-0.05912184705725354,-0.15568862275449102,-0.18184983172797964,-0.04977019041365727,-0.07586206896551728,-0.14366863905325444,-0.18292682926829273,0.30786961525926637,8.065893418173395,4.999257964055464,0.41971859620453356,9.182927976102473,5.001283511353913
2021-02-11,"Shell Hits Its Own Peak Oil, Plans to Reduce Output",Earnings,"The company said it would start reducing oil production, calling an end to a decades-old strategy centered on pumping more hydrocarbons as it and other energy giants seek to capitalize on a shift to low-carbon power.",6.9,7.05,-0.02127659574468077,-0.0938936309914642,-0.11877394636015326,-0.1860327946207384,-0.025704809286898778,-0.05912184705725354,-0.15568862275449102,-0.18184983172797964,0.297734277502402,6.538045759064282,4.997000010591016,0.30786961525926637,8.065893418173395,4.999257964055464
2021-02-15,(1) Opinion: A Deep Green Freeze (2) Oil Prices Rally as Cold Blast Hits Texas ,(1) Review & Outlook (2) Oil Markets ,(1) Power shortages show the folly of eliminating natural gas—and coal. (2) Frigid temperatures across swaths of the country injected new momentum into the rally in energy markets in part by threatening oil-and-gas production in Texas. ,6.9,6.9,0.0,-0.046434494195688125,-0.07914053116241826,-0.211968935587026,-0.02127659574468077,-0.0938936309914642,-0.11877394636015326,-0.1860327946207384,0.2992243305613201,4.160851614410453,4.994686862974161,0.297734277502402,6.538045759064282,4.997000010591016
2021-02-16,(1) Don’t Blame Wind for Texas Electricity Woes (2) Opinion: Texas Cold’Em: Power Outages Are Political ,(1) Heard on the Street (2) Business World ,(1) Renewable energy and market design are easy targets during electricity failures but they are inadequate explanations. (2) Neither the blackouts nor their fixes teach anything useful about climate risks. ,6.349,6.9,-0.0798550724637681,-0.09943262411347509,-0.1662508207485226,-0.27340352483405805,0.0,-0.046434494195688125,-0.07914053116241826,-0.211968935587026,0.33096525497377366,0.8881324976220719,4.991736232229696,0.2992243305613201,4.160851614410453,4.994686862974161
2021-02-18,U.S. Natural Gas Shortage Hampers Blackout Recovery,Gas Markets,Frozen oil and gas wells and pipeline infrastructure have reduced the fuel available to power plants as companies seek to restore electricity to millions this week.,6.288,6.35,-0.009763779527558913,-0.08869565217391306,-0.10808510638297864,-0.24694610778443105,0.00015750511891621244,-0.07971014492753636,-0.12244333886124936,-0.24852071005917153,0.3137559561185027,0.9688096083038736,4.986314024081283,0.3345597106643966,0.9075920522637896,4.988990871428462
2021-02-23,PE Daily: A New Enforcement Era for PE | K1 Bets on Atera Networks | Boyu Capital’s Singapore Shift,Pro PE Industry News,"The U.S. crossed a sobering threshold in the coronavirus pandemic yesterday, surpassing 500,000 deaths, even as the nation continues to roll out vaccinations against the virus.",6.275,6.35,-0.011811023622047112,-0.0020674300254452938,-0.011655378799810934,-0.1759684832567301,-0.015503875968992276,0.0,-0.07971014492753636,-0.15254237288135597,0.06927337150610312,0.9949706312961464,4.97846700069791,0.0582477467360199,0.9922916645916462,4.980983541514348
2021-03-05,China’s Pursuit of Natural Gas Jolts Markets and Drains Neighbors,Gas Markets,Beijing’s quest to run the world’s second-largest economy on cleaner energy is reshaping global trade in the fossil fuel.,5.825,5.595,0.04110813226094745,0.047096890167176,0.018178640097884946,-0.0968992248062015,0.005752291928815323,0.004488330341112956,-0.050729555480149346,-0.11020992366412219,0.11357464505680252,0.716076222997032,4.956931158995398,0.06759289903368064,0.8156366429557883,4.959516150675197
2021-03-10,India’s Top Shipping Company Set to Kick Off Privatization Push,Logistics Report,"At least five maritime operators are in talks with the Indian government to buy a majority stake in the country’s biggest shipping company, which could be among the first public entities to be sold in the country’s biggest ever privatization drive.",6.05,6.03,0.0033167495854062867,0.03862660944205998,0.08754269279165916,-0.004115226337448652,0.017721518987341867,0.07774798927613946,0.08394751033614956,-0.03904382470119527,0.18543866910597492,0.5048225053457573,4.950244475295156,0.20406812587905312,0.5914360046681832,4.952601175739068
